"ID","Year_Birth","Education","Marital_Status","Income_norm","Kidhome","Teenhome","Dt_Customer","Recency_norm","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age","Seniority_Years","Total_spend_norm","Total_kids","Total_purchase_norm","Accepted_campaign","Is_Parent","Age_group","Income_segment","Income","Recency","Total_Spend","Total_Purchase"
10913,1984,"Master","Single",0.18457430586243595,1,0,"2012-12-05",0.5656565656565657,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,42,13,0.00873015873015873,1,0.09090909090909091,1,1,"Adulte","Low_Income",31385,56,27,4
3032,1984,"Graduation","Married",0.1421573814162211,1,0,"2013-02-27",0.9797979797979799,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,42,13,0.07460317460317462,1,0.25,0,1,"Adulte","Low_Income",24570,97,193,11
8524,1974,"PhD","Divorced",0.14800176763118747,1,0,"2012-09-18",0.15151515151515152,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,52,13,0.0380952380952381,1,0.20454545454545456,1,1,"Adulte","Low_Income",25509,15,101,9
3334,1951,"Graduation","Married",0.5782892566612932,0,0,"2014-02-12",0.3535353535353536,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,75,12,0.8753968253968254,0,0.4772727272727273,1,0,"Senior","Mid_Income",94642,35,2211,21
4470,1962,"Master","Married",0.3542482277007724,0,1,"2013-06-10",0.030303030303030304,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,64,12,0.05357142857142857,1,0.18181818181818182,0,1,"Senior","Mid_Income",58646,3,140,8
1406,1975,"Graduation","Single",0.32035825651814,1,1,"2013-02-12",0.494949494949495,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,51,13,0.1626984126984127,2,0.5,0,1,"Adulte","Mid_Income",53201,49,415,22
8619,1957,"Graduation","Together",0.1261242196592953,0,1,"2012-12-24",0.04040404040404041,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,69,13,0.006746031746031746,1,0.09090909090909091,0,1,"Senior","Low_Income",21994,4,22,4
10821,1978,"Graduation","Married",0.34470675372042797,1,1,"2013-02-06",0.4545454545454546,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,48,13,0.10238095238095238,2,0.36363636363636365,0,1,"Adulte","Mid_Income",57113,45,263,16
4552,1991,"Graduation","Married",0.30898068676206064,0,0,"2013-06-22",0.37373737373737376,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,35,12,0.15396825396825398,0,0.2727272727272727,0,0,"Adulte","Mid_Income",51373,37,393,12
898,1986,"Graduation","Married",0.13535449096578636,1,0,"2013-10-21",0.393939393939394,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,40,12,0.05634920634920635,1,0.2272727272727273,0,1,"Adulte","Low_Income",23477,39,147,10
9797,1956,"Graduation","Married",0.35094947935792664,0,1,"2014-04-13",0.38383838383838387,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,70,11,0.1738095238095238,1,0.36363636363636365,0,1,"Senior","Mid_Income",58116,38,443,16
10949,1963,"PhD","Divorced",0.4433891215993328,0,0,"2013-12-16",0.08080808080808081,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,63,12,0.775,0,0.4318181818181818,1,0,"Senior","Mid_Income",72968,8,1958,19
8212,1971,"Master","Married",0.23689369939066515,0,1,"2013-03-28",0.8989898989898991,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,55,12,0.06706349206349208,1,0.2272727272727273,0,1,"Adulte","Mid_Income",39791,89,174,10
6248,1947,"Master","Single",0.5600527799734855,0,0,"2013-10-17",0.4747474747474748,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,79,12,0.8777777777777778,0,0.6136363636363636,1,0,"Senior","Mid_Income",91712,47,2217,27
10164,1958,"Graduation","Single",0.5772311675701917,0,1,"2014-04-03",0.7575757575757577,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,68,11,0.669047619047619,1,0.36363636363636365,1,1,"Senior","Mid_Income",94472,75,1691,16
4547,1960,"Graduation","Together",0.07432764662313977,1,1,"2013-04-17",0.8686868686868687,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,66,12,0.007936507936507936,2,0.13636363636363635,0,1,"Senior","Low_Income",13672,86,25,6
6815,1980,"Master","Married",0.5901460785351067,0,0,"2014-05-23",0.04040404040404041,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,46,11,0.3190476190476191,0,0.4772727272727273,1,0,"Adulte","Mid_Income",96547,4,809,21
4122,1975,"Graduation","Married",0.48220854313580264,0,0,"2012-08-29",0.7373737373737375,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,51,13,0.3531746031746032,0,0.36363636363636365,1,0,"Adulte","Mid_Income",79205,73,895,16
10841,1975,"PhD","Together",0.3412586280941326,0,1,"2012-12-25",0.4646464646464647,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,51,13,0.1900793650793651,1,0.4090909090909091,0,1,"Adulte","Mid_Income",56559,46,484,18
5370,1973,"PhD","Married",0.1924103891900639,1,0,"2013-01-16",0.38383838383838387,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,53,13,0.1619047619047619,1,0.4090909090909091,1,1,"Adulte","Low_Income",32644,38,413,18
176,1980,"Master","Single",0.4093933415075902,0,1,"2014-01-02",0.7373737373737375,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,46,12,0.12936507936507938,1,0.2727272727272727,0,1,"Adulte","Mid_Income",67506,73,331,12
4860,1970,"Graduation","Single",0.13989182595056857,1,0,"2013-03-08",0.6666666666666667,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,56,13,0.007936507936507936,1,0.11363636363636365,0,1,"Senior","Low_Income",24206,66,25,5
10757,1967,"PhD","Divorced",0.1661199873029309,1,0,"2013-12-24",0.36363636363636365,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,59,12,0.0031746031746031746,1,0.09090909090909091,0,1,"Senior","Low_Income",28420,36,13,4
4023,1970,"Graduation","Married",0.13225491233420678,1,0,"2012-09-06",0.29292929292929293,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,56,13,0.04365079365079365,1,0.2272727272727273,1,1,"Senior","Low_Income",22979,29,115,10
6679,1966,"Graduation","Single",0.19636266314800174,0,0,"2014-06-12",0.29292929292929293,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,60,11,0.004365079365079365,0,0.09090909090909091,0,0,"Senior","Low_Income",33279,29,16,4
9923,1972,"Master","Single",0.27817162205057666,1,1,"2013-09-18",0.06060606060606061,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,54,12,0.034523809523809526,2,0.20454545454545456,0,1,"Adulte","Mid_Income",46423,6,92,9
7181,1977,"Graduation","Married",0.17824444347625834,0,1,"2013-11-07",0.9797979797979799,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,49,12,0.01865079365079365,1,0.1590909090909091,0,1,"Adulte","Low_Income",30368,97,52,7
3599,1970,"Graduation","Married",0.38560500911823836,0,1,"2012-11-26",0.6161616161616162,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,56,13,0.578968253968254,1,0.5227272727272727,0,1,"Senior","Mid_Income",63684,61,1464,23
405,1964,"Graduation","Divorced",0.24838952616280877,0,1,"2013-02-13",0.686868686868687,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,62,13,0.173015873015873,1,0.38636363636363635,1,1,"Senior","Mid_Income",41638,68,441,17
6870,1959,"PhD","Divorced",0.4174783869743009,0,1,"2013-09-17",0.7373737373737375,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,67,12,0.11031746031746031,1,0.2727272727272727,0,1,"Senior","Mid_Income",68805,73,283,12
832,1966,"PhD","Together",0.39886224302439205,0,1,"2014-03-02",0.9090909090909092,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,60,12,0.29444444444444445,1,0.5227272727272727,0,1,"Senior","Mid_Income",65814,90,747,23
2002,1958,"Graduation","Divorced",0.437140171908357,0,0,"2013-05-20",0.8181818181818182,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,68,12,0.7400793650793651,0,0.38636363636363635,0,0,"Senior","Mid_Income",71964,81,1870,17
3657,1986,"Graduation","Single",0.23287918489795661,1,0,"2013-02-14",0.010101010101010102,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,40,13,0.06349206349206349,1,0.25,0,1,"Adulte","Mid_Income",39146,1,165,11
500,1977,"Graduation","Together",0.5921937921290619,0,0,"2013-08-06",0.797979797979798,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,49,12,0.7682539682539683,0,0.5454545454545454,1,0,"Adulte","Mid_Income",96876,79,1941,24
1951,1981,"Basic","Married",0.20361990950226241,0,0,"2013-01-27",0.9292929292929294,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,45,13,0.33095238095238094,0,0.6136363636363636,0,0,"Adulte","Low_Income",34445,92,839,27
3262,1958,"Graduation","Single",0.4142169829523175,0,0,"2012-08-07",0.31313131313131315,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,68,13,0.6547619047619048,0,0.5681818181818182,1,0,"Senior","Mid_Income",68281,31,1655,25
4102,1975,"Master","Married",0.22128999732365698,1,1,"2013-03-29",0.4646464646464647,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,51,12,0.0071428571428571435,2,0.09090909090909091,0,1,"Adulte","Mid_Income",37284,46,23,4
7042,1983,"Graduation","Married",0.21821531490598564,0,0,"2013-03-01",0.14141414141414144,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,43,13,0.024206349206349207,0,0.13636363636363635,1,0,"Adulte","Mid_Income",36790,14,66,6
10598,1967,"Graduation","Together",0.1631511137943697,1,1,"2013-04-15",0.8989898989898991,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,59,12,0.012698412698412698,2,0.18181818181818182,0,1,"Senior","Low_Income",27943,89,37,8
255,1951,"Graduation","Divorced",0.12779849004462646,1,1,"2014-03-30",0.31313131313131315,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,75,11,0.006349206349206349,2,0.13636363636363635,0,1,"Senior","Low_Income",22263,31,21,6
2375,1972,"Graduation","Together",0.17757846975421213,1,2,"2012-09-25",0.7575757575757577,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,54,13,0.006746031746031746,3,0.09090909090909091,0,1,"Adulte","Low_Income",30261,75,22,4
9829,1978,"Graduation","Together",0.16715940423360115,1,0,"2014-02-12",0.42424242424242425,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,48,12,0.02896825396825397,1,0.20454545454545456,0,1,"Adulte","Low_Income",28587,42,78,9
6214,1982,"Master","Married",0.2619392905823847,1,0,"2013-04-05",0.5353535353535354,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,44,12,0.029365079365079365,1,0.13636363636363635,0,1,"Adulte","Mid_Income",43815,53,79,6
4954,1956,"Graduation","Married",0.28920064481194024,1,1,"2014-01-21",0.5353535353535354,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,70,12,0.10317460317460317,2,0.38636363636363635,0,1,"Senior","Mid_Income",48195,53,265,17
7861,1952,"Master","Married",0.46865255466274963,0,1,"2014-02-05",0.23232323232323235,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,74,12,0.4642857142857143,1,0.4318181818181818,0,1,"Senior","Mid_Income",77027,23,1175,19
4837,1965,"PhD","Married",0.43314432957607973,0,1,"2013-02-16",0.5757575757575758,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,61,13,0.5158730158730159,1,0.6363636363636364,0,1,"Senior","Mid_Income",71322,57,1305,28
9423,1979,"Master","Married",0.19316349966078908,1,0,"2014-02-23",0.494949494949495,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,47,12,0.01626984126984127,1,0.18181818181818182,0,1,"Adulte","Low_Income",32765,49,46,8
4198,1965,"Graduation","Together",0.17391250225621938,1,1,"2013-03-12",0.06060606060606061,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,61,13,0.007936507936507936,2,0.09090909090909091,0,1,"Senior","Low_Income",29672,6,25,4
153,1953,"Graduation","Divorced",0.13407856000298754,0,0,"2013-10-17",0.29292929292929293,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,73,12,0.01626984126984127,0,0.11363636363636365,0,0,"Senior","Low_Income",23272,29,46,5
9323,1949,"Master","Together",0.29988734463206507,0,1,"2012-09-07",0.05050505050505051,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,77,13,0.34484126984126984,1,0.5909090909090909,1,1,"Senior","Mid_Income",49912,5,874,26
10001,1985,"Master","Together",0.03591278856267933,1,0,"2012-08-01",0.98989898989899,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,41,13,0.037698412698412696,1,0.2272727272727273,0,1,"Adulte","Low_Income",7500,98,100,10
3945,1947,"PhD","Widow",0.41319623818207846,0,1,"2013-03-10",0.8080808080808082,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,79,13,0.3670634920634921,1,0.5681818181818182,1,1,"Senior","Mid_Income",68117,80,930,25
3799,1955,"Graduation","Married",0.40764438248053425,0,1,"2013-11-26",0.04040404040404041,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,71,12,0.34246031746031746,1,0.5227272727272727,0,1,"Senior","Mid_Income",67225,4,868,23
8625,1976,"Graduation","Married",0.09908070730143713,1,0,"2013-11-12",0.7070707070707072,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,50,12,0.015873015873015872,1,0.20454545454545456,0,1,"Adulte","Low_Income",17649,70,45,9
3491,1975,"Graduation","Together",0.3372441136014241,0,1,"2013-04-29",0.32323232323232326,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,51,12,0.498015873015873,1,0.6590909090909091,0,1,"Adulte","Mid_Income",55914,32,1260,29
983,1984,"Graduation","Married",0.23856174572251923,1,0,"2013-09-28",0.8282828282828284,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,42,12,0.1623015873015873,1,0.2727272727272727,1,1,"Adulte","Mid_Income",40059,82,414,12
9119,1950,"Graduation","Together",0.36830836450546783,0,1,"2013-12-05",0.27272727272727276,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,76,12,0.15357142857142858,1,0.34090909090909094,0,1,"Senior","Mid_Income",60905,27,392,15
4786,1977,"Graduation","Married",0.45809033591216614,1,1,"2012-10-04",0.9494949494949496,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,49,13,0.4380952380952381,2,0.6590909090909091,0,1,"Adulte","Mid_Income",75330,94,1109,29
5872,1951,"Graduation","Single",0.36696396895442124,0,1,"2013-06-01",0.23232323232323235,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,75,12,0.2515873015873016,1,0.5,0,1,"Senior","Mid_Income",60689,23,639,22
6568,1984,"Graduation","Married",0.22997877597764319,1,0,"2013-03-28",0.9797979797979799,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,42,12,0.029365079365079365,1,0.13636363636363635,0,1,"Adulte","Mid_Income",38680,97,79,6
5628,1982,"Graduation","Together",0.37148885583224933,0,0,"2013-02-08",0.25252525252525254,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,44,13,0.6587301587301587,0,0.5454545454545454,1,0,"Adulte","Mid_Income",61416,25,1665,24
5631,1991,"Graduation","Single",0.2989848568778903,0,0,"2013-05-02",0.9292929292929294,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,35,12,0.27261904761904765,0,0.4090909090909091,0,0,"Adulte","Mid_Income",49767,92,692,18
4974,1970,"Graduation","Single",0.5075279926805131,1,2,"2012-09-25",0.98989898989899,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,56,13,0.5503968253968254,3,0.6590909090909091,0,1,"Senior","Mid_Income",83273,98,1392,29
8416,1981,"Graduation","Married",0.16978595480092362,1,0,"2013-11-29",0.19191919191919193,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,45,12,0.015476190476190477,1,0.1590909090909091,0,1,"Adulte","Low_Income",29009,19,44,7
5454,1979,"Master","Married",0.2696695650009025,1,0,"2013-12-01",0.8080808080808082,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,47,12,0.017857142857142856,1,0.13636363636363635,0,1,"Adulte","Mid_Income",45057,80,50,6
4095,1971,"Graduation","Married",0.22045597415772994,1,0,"2012-09-11",0.8080808080808082,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,55,13,0.18333333333333335,1,0.4772727272727273,0,1,"Adulte","Mid_Income",37150,80,467,21
5474,1970,"Graduation","Single",0.25699116806811606,1,0,"2013-11-30",0.797979797979798,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,56,12,0.0865079365079365,1,0.2727272727272727,0,1,"Senior","Mid_Income",43020,79,223,12
4268,1959,"Graduation","Married",0.32006572600471783,0,1,"2014-06-09",0.5050505050505051,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,67,11,0.060714285714285714,1,0.20454545454545456,0,1,"Senior","Mid_Income",53154,50,158,9
10701,1973,"Graduation","Married",0.39571287196499594,0,0,"2013-09-11",0.6060606060606061,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,53,12,0.4785714285714286,0,0.6363636363636364,1,0,"Adulte","Mid_Income",65308,60,1211,28
3507,1970,"Graduation","Single",0.46516708471559187,1,0,"2012-08-17",0.4444444444444445,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,56,13,0.623015873015873,1,0.3181818181818182,1,1,"Senior","Mid_Income",76467,44,1575,14
2079,1947,"Master","Married",0.4936545774801297,0,0,"2013-12-27",0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,79,12,0.4773809523809524,0,0.5,0,0,"Senior","Mid_Income",81044,0,1208,22
626,1951,"Graduation","Married",0.1938232493293582,1,1,"2013-03-09",0.2828282828282829,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,75,13,0.015079365079365078,2,0.11363636363636365,0,1,"Senior","Low_Income",32871,28,43,5
4426,1975,"Graduation","Single",0.33654079555851546,1,1,"2013-09-22",0.3535353535353536,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,51,12,0.20714285714285716,2,0.4772727272727273,1,1,"Adulte","Mid_Income",55801,35,527,21
2591,1959,"Graduation","Widow",0.464252148854463,0,1,"2014-06-22",0.494949494949495,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,67,11,0.3678571428571429,1,0.34090909090909094,0,1,"Senior","Mid_Income",76320,49,932,15
10509,1955,"Master","Single",0.2190680102323439,1,1,"2014-06-02",0.4646464646464647,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,71,11,0.02619047619047619,2,0.18181818181818182,0,1,"Senior","Mid_Income",36927,46,71,8
6382,1953,"Graduation","Together",0.29292885284470366,1,1,"2014-06-26",0.9797979797979799,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,73,11,0.019444444444444445,2,0.11363636363636365,0,1,"Senior","Mid_Income",48794,97,54,5
6673,1965,"Graduation","Single",0.13536071501926344,0,0,"2013-03-19",0.5151515151515152,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,61,13,0.049206349206349205,0,0.1590909090909091,0,0,"Senior","Low_Income",23478,51,129,7
7441,1973,"Graduation","Divorced",0.43193686320152863,1,0,"2012-10-06",0.8080808080808082,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,53,13,0.638888888888889,1,0.6136363636363636,0,1,"Adulte","Mid_Income",71128,80,1615,27
1071,1976,"PhD","Divorced",0.4260302364517916,0,1,"2013-07-21",0.10101010101010102,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,50,12,0.4083333333333333,1,0.5909090909090909,0,1,"Adulte","Mid_Income",70179,10,1034,26
10061,1950,"Graduation","Married",0.3593270553380595,0,1,"2013-01-05",0.29292929292929293,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,76,13,0.4297619047619048,1,0.5681818181818182,0,1,"Senior","Mid_Income",59462,29,1088,25
7187,1969,"Master","Together",0.30903670324335425,1,1,"2013-05-18",0.5252525252525253,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,57,12,0.2841269841269841,2,0.5681818181818182,0,1,"Senior","Mid_Income",51382,52,721,25
8775,1969,"Graduation","Together",0.22799330291845865,1,0,"2013-12-27",0.7474747474747475,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,57,12,0.05238095238095238,1,0.2272727272727273,0,1,"Senior","Mid_Income",38361,74,137,10
1612,1981,"PhD","Single",0.30903670324335425,1,0,"2013-05-31",0.8282828282828284,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,45,12,0.016666666666666666,1,0.18181818181818182,0,1,"Adulte","Mid_Income",51382,82,47,8
2345,1982,"PhD","Together",0.4251526449115251,0,0,"2013-10-25",0.5454545454545455,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,44,12,0.4916666666666667,0,0.38636363636363635,0,0,"Adulte","Mid_Income",70038,54,1244,17
322,1978,"Graduation","Together",0.2540907591478026,1,1,"2013-01-12",0.9393939393939394,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,48,13,0.014285714285714287,2,0.1590909090909091,0,1,"Adulte","Mid_Income",42554,93,41,7
10897,1974,"Graduation","Married",0.4090136742454891,0,1,"2012-08-12",0.6363636363636365,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,52,13,0.4638888888888889,1,0.7272727272727273,0,1,"Adulte","Mid_Income",67445,63,1174,32
123,1951,"Graduation","Widow",0.4065302769081392,0,1,"2013-01-06",0.9292929292929294,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,75,13,0.39206349206349206,1,0.34090909090909094,0,1,"Senior","Mid_Income",67046,92,993,15
6103,1948,"Graduation","Married",0.25183765178910417,0,0,"2013-09-06",0.4040404040404041,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,78,12,0.037698412698412696,0,0.1590909090909091,0,0,"Senior","Mid_Income",42192,40,100,7
7899,1952,"PhD","Married",0.47228117783988,0,1,"2012-10-29",0.7070707070707072,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,74,13,0.6646825396825397,1,0.38636363636363635,0,1,"Senior","Mid_Income",77610,70,1680,17
10500,1984,"Graduation","Married",0.18691454996981333,1,0,"2014-04-05",0.9696969696969697,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,42,11,0.036904761904761905,1,0.20454545454545456,0,1,"Adulte","Low_Income",31761,96,98,9
1655,1979,"Graduation","Together",0.20302862442194103,1,0,"2013-10-19",0.8181818181818182,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,12,0.017063492063492065,1,0.11363636363636365,0,1,"Adulte","Low_Income",34350,81,48,5
2406,1949,"Graduation","Together",0.3290096908512638,0,1,"2013-08-05",0.6363636363636365,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,77,12,0.20396825396825397,1,0.4318181818181818,0,1,"Senior","Mid_Income",54591,63,519,19
2712,1956,"Graduation","Married",0.43653021466760444,0,1,"2013-12-25",0.8585858585858587,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,70,12,0.28174603174603174,1,0.4545454545454546,0,1,"Senior","Mid_Income",71866,85,715,20
5517,1969,"Graduation","Married",0.1466573720801409,1,0,"2013-09-15",0.5151515151515152,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,57,12,0.012698412698412698,1,0.11363636363636365,0,1,"Senior","Low_Income",25293,51,37,5
10643,1987,"PhD","Single",0.25064263352150723,0,0,"2013-01-10",0.23232323232323235,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,39,13,0.2571428571428572,0,0.4545454545454546,1,0,"Adulte","Mid_Income",42000,23,653,20
2254,1983,"Graduation","Married",0.4219285852104041,0,0,"2013-07-07",0.9595959595959597,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,43,12,0.5753968253968254,0,0.4772727272727273,0,0,"Adulte","Mid_Income",69520,95,1455,21
10281,1970,"Graduation","Divorced",0.3920095601461408,1,0,"2014-02-07",0.11111111111111112,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,56,12,0.23690476190476192,1,0.4318181818181818,1,1,"Senior","Mid_Income",64713,11,602,19
6958,1977,"Master","Married",0.16281501490660807,1,0,"2013-07-05",0.42424242424242425,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,49,12,0.008333333333333333,1,0.11363636363636365,0,1,"Adulte","Low_Income",27889,42,26,5
954,1960,"Basic","Widow",0.126927122557837,0,0,"2014-03-27",0.7777777777777778,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,66,11,0.038492063492063494,0,0.1590909090909091,0,0,"Senior","Low_Income",22123,77,102,7
5079,1971,"Graduation","Married",0.30903670324335425,1,1,"2013-03-03",0.8282828282828284,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,55,13,0.03650793650793651,2,0.2272727272727273,0,1,"Adulte","Mid_Income",51382,82,97,10
10339,1954,"Master","Together",0.30903670324335425,0,1,"2013-06-23",0.8383838383838385,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,72,12,0.08015873015873015,1,0.25,0,1,"Senior","Mid_Income",51382,83,207,11
4643,1973,"Graduation","Married",0.16227974630758027,1,0,"2012-08-26",0.4040404040404041,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,53,13,0.06785714285714287,1,0.20454545454545456,0,1,"Adulte","Low_Income",27803,40,176,9
